ts,decision,label,buy_prob,alpha,tradeable,is_flat,ticks,neutral_prob,aux_label_short,atr_1t,cvd_divergence,ema_21,ema_50,ema_8,last_price,last_zscore,mean_drift_pct,micro_imbalance,micro_slope,rv_10,struct_fvg_down_present,struct_fvg_up_present,struct_ob_bear_present,struct_ob_bull_present,struct_pivot_swipe_down,struct_pivot_swipe_up,ta_bb_bw,ta_bb_pctb,ta_macd_hist,ta_rsi14,tod_cos,tod_sin,vwap_reversion_flag,wick_extreme_down,wick_extreme_up
2025-10-30 06:00:00,TRAINLOG,SELL,0.5,0.0,True,False,0,,,20.560714285714962,0.0,25942.803847144693,25954.607056912588,25946.360863678514,25970.75,0.0,0.00019298114461707705,0.0,0.0,0.00034583171122212596,0.0,0.0,0.0,0.0,0.0,0.0,0.002870549373828227,1.0092925970750408,6.3100119105780035,53.300233644859595,0.04361938736533623,0.9990482215818578,0.0,0.0,0.0
2025-10-30 06:05:00,TRAINLOG,SELL,0.5,0.0,True,False,0,,,19.121428571429142,0.0,25943.880770131538,25954.60874095523,25948.20289397218,25954.65,0.0,9.45309770129299e-05,0.0,0.0,0.0004159866610194529,0.0,0.0,0.0,0.0,0.0,0.0,0.0029596422960955376,0.7681238621613026,5.943248154040752,57.93650793650794,0.02181488503456116,0.9997620270799091,0.0,0.0,0.0
2025-10-30 06:10:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,18.117857142857506,0.0,25943.750700119577,25954.131927584436,25946.92447308947,25942.45,0.0,9.515386674102677e-05,0.0,0.0,0.000415135267173284,0.0,0.0,0.0,0.0,0.0,0.0,0.0027372697499650333,0.5893031587175965,4.686595923734461,46.13800205973227,6.123233995736766e-17,1.0,0.0,0.0,0.0
2025-10-30 06:15:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,17.696428571428832,0.0,25943.06881829052,25953.430675522304,25944.552367958477,25936.25,0.0,6.469561456174943e-05,0.0,0.0,0.00042718548964242476,1.0,0.0,0.0,0.0,0.0,0.0,0.002519522877726653,0.4788830841412197,3.3102789073001215,49.33920704845842,-0.021814885034561256,0.9997620270799091,0.0,0.0,0.0
2025-10-30 06:20:00,TRAINLOG,SELL,0.5,0.0,True,False,0,,,16.692857142857456,0.0,25942.04438026411,25952.582413737116,25941.71850841215,25931.8,0.0,4.522330172176403e-05,0.0,0.0,0.0004330335026348541,1.0,0.0,0.0,0.0,0.0,0.0,0.0023957776562293686,0.39234482348996147,2.035243249918942,54.501216545011474,-0.04361938736533589,0.9990482215818578,0.0,0.0,0.0
2025-10-30 06:25:00,TRAINLOG,SELL,0.5,0.0,True,False,0,,,16.050000000000573,0.0,25941.458527512827,25951.916436727817,25940.358839876117,25935.6,0.0,7.43446612178289e-05,0.0,0.0,0.00042905743411624913,0.0,0.0,0.0,0.0,0.0,0.0,0.0023815057089521595,0.4618350849397787,1.4123852577456946,52.31619209519636,-0.06540312923014292,0.9978589232386035,0.0,0.0,0.0
2025-10-30 06:30:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,16.975000000000623,0.0,25938.539570466204,25950.247164699274,25933.46798657031,25909.35,0.0,-8.243095203431805e-05,0.0,0.0,0.0005043697241034056,0.0,0.0,0.0,0.0,0.0,0.0,0.002438719725475408,0.08730768301444547,-0.6899890729031224,46.78829342455311,-0.08715574274765824,0.9961946980917455,0.0,0.0,0.0
2025-10-30 06:35:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,16.742857142857506,0.0,25935.663245878364,25948.547275887537,25927.563989554685,25906.9,0.0,-0.00012871585931156782,0.0,0.0,0.0004816081660882127,1.0,0.0,0.0,0.0,0.0,0.0,0.00261662546456891,0.09600879998197484,-2.0890526215570313,45.23809523809563,-0.10886687485196461,0.9940563382223196,0.0,0.0,0.0
2025-10-30 06:40:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,16.785714285714807,0.0,25933.77567807124,25947.22777487234,25924.749769653645,25914.9,0.0,-0.00015874514249406558,0.0,0.0,0.0004424371499084117,0.0,0.0,0.0,0.0,0.0,0.0,0.002599921823452428,0.24081217230464905,-2.302297414002453,48.13886900501174,-0.13052619222005138,0.9914448613738105,0.0,0.0,0.0
2025-10-30 06:45:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,16.817857142857715,0.0,25931.69152551931,25945.80119546558,25921.660931952836,25910.85,0.0,-0.00017032792560436327,0.0,0.0,0.00044070145569747806,0.0,0.0,0.0,0.0,0.0,0.0,0.0026887192480404124,0.2107767155344979,-2.5248707862820536,48.035714285714285,-0.1521233861899167,0.9883615104677607,0.0,0.0,0.0
